日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
1995-06-30,000001,上证指数,641.6,630.58,641.6,625.7,19177.0,941260032.0,25,160
1995-07-03,000001,上证指数,623.14,613.18,623.19,612.92,12602.0,662638016.0,5,173
1995-07-04,000001,上证指数,612.24,620.62,620.62,610.33,9083.0,498044992.0,162,14
1995-07-05,000001,上证指数,624.02,636.03,637.4,623.98,11574.0,694169024.0,177,7
1995-07-06,000001,上证指数,638.03,637.77,650.71,631.24,20409.0,1260676992.0,69,107
1995-07-07,000001,上证指数,637.48,666.78,666.85,636.84,30661.0,1775214976.0,184,1
1995-07-10,000001,上证指数,669.06,666.24,669.06,660.05,34094.0,1866168064.0,73,105
1995-07-11,000001,上证指数,668.77,649.19,669.77,648.62,22459.0,1212893952.0,17,168
1995-07-12,000001,上证指数,645.85,648.91,652.84,645.83,11342.0,626467968.0,74,82
1995-07-13,000001,上证指数,649.53,656.15,656.15,649.43,15882.0,709516992.0,156,26
1995-07-14,000001,上证指数,658.92,652.8,662.55,652.36,17664.0,778865984.0,46,142
1995-07-17,000001,上证指数,651.95,695.45,700.77,651.67,46188.0,2557495040.0,186,5
1995-07-18,000001,上证指数,693.97,715.47,715.47,686.91,66922.0,2819696896.0,63,120
1995-07-19,000001,上证指数,717.47,690.98,723.68,688.93,66983.0,2984918016.0,14,173
1995-07-20,000001,上证指数,686.56,690.3,696.93,681.37,27632.0,1289795968.0,85,84
1995-07-21,000001,上证指数,694.1,693.56,699.19,686.64,28760.0,1330355968.0,96,65
1995-07-24,000001,上证指数,699.84,709.92,716.22,699.84,85884.0,3497952000.0,152,28
1995-07-25,000001,上证指数,709.72,703.58,712.28,699.6,46774.0,1850363008.0,41,137
1995-07-26,000001,上证指数,703.29,691.12,713.04,690.36,37054.0,1745170048.0,60,115
1995-07-27,000001,上证指数,686.9,697.72,697.72,686.76,22469.0,984080000.0,107,60
1995-07-28,000001,上证指数,699.85,695.42,702.97,692.88,32309.0,1612268032.0,86,81
1995-07-31,000001,上证指数,699.61,695.55,702.44,692.48,23241.0,1166742016.0,108,67
1995-08-01,000001,上证指数,697.22,715.4,718.24,688.65,31942.0,1754646016.0,194,2
1995-08-02,000001,上证指数,721.15,699.99,733.86,699.45,45448.0,2874145024.0,29,162
1995-08-03,000001,上证指数,699.41,703.44,706.65,698.59,18171.0,1000376000.0,126,54
1995-08-04,000001,上证指数,707.19,709.88,712.54,706.55,25703.0,1159268992.0,150,22
1995-08-07,000001,上证指数,708.27,718.08,718.54,707.37,26890.0,1158315008.0,155,26
1995-08-08,000001,上证指数,724.79,712.53,728.51,709.24,35662.0,1453947008.0,37,149
1995-08-09,000001,上证指数,711.8,717.46,717.55,704.87,36232.0,1636068992.0,83,79
1995-08-10,000001,上证指数,718.75,735.15,741.32,714.62,85583.0,3961152000.0,171,11
1995-08-11,000001,上证指数,736.64,744.99,749.53,734.52,90593.0,4341420032.0,78,110
1995-08-14,000001,上证指数,759.12,776.13,788.16,752.98,118352.0,6488543232.0,168,17
1995-08-15,000001,上证指数,773.74,751.48,773.74,749.54,72786.0,4359385088.0,29,156
1995-08-16,000001,上证指数,752.41,767.66,767.71,752.39,78001.0,4546992128.0,113,72
1995-08-17,000001,上证指数,775.8,769.45,783.22,763.25,69671.0,4258415104.0,101,79
1995-08-18,000001,上证指数,772.57,757.43,773.23,753.28,49535.0,3011030016.0,55,123
1995-08-21,000001,上证指数,752.06,739.06,755.44,735.12,41131.0,2243599872.0,16,170
1995-08-22,000001,上证指数,738.94,739.86,742.92,734.41,24308.0,1382577024.0,79,96
1995-08-23,000001,上证指数,741.72,729.89,744.39,724.69,25157.0,1344994944.0,59,143
1995-08-24,000001,上证指数,728.76,733.85,735.42,718.05,25963.0,1229308032.0,89,86
1995-08-25,000001,上证指数,733.19,727.58,734.51,723.9,22072.0,1098327040.0,34,149
1995-08-28,000001,上证指数,724.1,725.62,728.68,722.53,14788.0,716252032.0,58,119
1995-08-29,000001,上证指数,728.11,722.08,741.65,719.87,25682.0,1128323968.0,38,137
1995-08-30,000001,上证指数,721.75,715.73,725.87,714.04,17938.0,782494016.0,32,154
1995-08-31,000001,上证指数,715.56,723.87,723.87,711.11,18823.0,910793984.0,136,45
1995-09-01,000001,上证指数,726.05,728.84,728.85,720.99,20365.0,1055225984.0,111,53
1995-09-04,000001,上证指数,731.42,737.89,737.94,728.99,28658.0,1714946048.0,140,42
1995-09-05,000001,上证指数,743.21,739.53,751.58,736.22,26986.0,1817252992.0,59,121
1995-09-06,000001,上证指数,738.99,753.75,754.2,738.27,38175.0,2199471104.0,159,22
1995-09-07,000001,上证指数,758.29,753.84,766.03,753.01,61901.0,3272557056.0,58,125
1995-09-08,000001,上证指数,753.28,751.08,758.18,747.06,30514.0,1786790016.0,52,129
1995-09-11,000001,上证指数,756.68,775.45,775.45,755.62,42137.0,2226745088.0,163,16
1995-09-12,000001,上证指数,791.36,763.69,792.54,760.76,46111.0,2563080960.0,27,147
1995-09-13,000001,上证指数,764.91,763.18,767.12,755.0,34260.0,1770296960.0,50,127
1995-09-14,000001,上证指数,765.14,758.13,766.06,754.47,54484.0,2374285056.0,26,156
1995-09-15,000001,上证指数,756.65,755.93,757.89,749.89,26918.0,1427072000.0,61,114
1995-09-18,000001,上证指数,757.99,757.4,758.18,751.31,24180.0,1208713984.0,51,126
1995-09-19,000001,上证指数,761.17,736.74,762.18,735.21,31540.0,1493266048.0,5,183
1995-09-20,000001,上证指数,730.28,726.14,731.54,721.0,20276.0,985310976.0,32,150
1995-09-21,000001,上证指数,726.32,731.17,731.89,726.25,13670.0,727556992.0,134,38
1995-09-22,000001,上证指数,732.07,730.01,733.81,727.37,10748.0,590275968.0,56,113
1995-09-25,000001,上证指数,730.01,723.35,730.01,717.43,12107.0,600947008.0,26,156
1995-09-26,000001,上证指数,723.22,728.86,729.29,721.79,10228.0,503872000.0,150,26
1995-09-27,000001,上证指数,727.47,708.46,728.21,707.61,26086.0,1380733952.0,16,170
1995-09-28,000001,上证指数,705.02,711.19,711.19,699.1,20689.0,1034910016.0,85,95
1995-09-29,000001,上证指数,711.91,722.43,722.43,711.91,19220.0,986697024.0,166,18
1995-10-04,000001,上证指数,724.04,717.79,725.2,716.07,12220.0,642140032.0,41,136
1995-10-05,000001,上证指数,718.0,724.88,724.92,715.64,10204.0,561004032.0,154,16
1995-10-06,000001,上证指数,724.88,719.96,729.54,718.93,23234.0,1243449984.0,47,134
1995-10-09,000001,上证指数,717.99,706.29,717.99,704.41,23457.0,1174993024.0,13,172
1995-10-10,000001,上证指数,704.55,708.63,720.43,703.34,39951.0,2674452992.0,53,111
1995-10-11,000001,上证指数,705.56,710.89,710.89,700.69,41392.0,2585201920.0,72,106
1995-10-12,000001,上证指数,713.25,704.4,714.86,703.8,54871.0,2927632896.0,44,131
1995-10-13,000001,上证指数,702.49,702.98,711.53,693.86,39292.0,2946324992.0,109,76
1995-10-16,000001,上证指数,702.13,701.34,706.4,696.79,25919.0,1648941056.0,113,63
1995-10-17,000001,上证指数,700.86,702.4,705.6,698.48,18882.0,1136566016.0,89,90
1995-10-18,000001,上证指数,705.72,716.83,716.83,705.72,42730.0,2326854912.0,172,18
1995-10-19,000001,上证指数,719.76,702.79,720.75,700.83,45271.0,2636130048.0,22,167
1995-10-20,000001,上证指数,700.33,726.29,726.29,697.56,32212.0,1894686976.0,166,19
1995-10-23,000001,上证指数,729.76,723.09,729.97,718.44,38779.0,2354827008.0,71,112
1995-10-24,000001,上证指数,724.79,723.57,727.4,720.23,31160.0,1828258944.0,74,108
1995-10-25,000001,上证指数,765.21,760.41,765.48,740.74,80464.0,4649841152.0,178,12
1995-10-26,000001,上证指数,757.11,731.47,759.73,731.14,63776.0,3024052992.0,14,175
1995-10-27,000001,上证指数,730.96,722.37,735.06,721.47,35793.0,1924780032.0,31,150
1995-10-30,000001,上证指数,722.86,722.78,724.57,719.24,25132.0,1273854976.0,66,113
1995-10-31,000001,上证指数,723.43,717.32,726.49,715.4,27335.0,1717710976.0,57,116
1995-11-01,000001,上证指数,716.46,723.39,727.5,712.27,30356.0,1645705984.0,162,20
1995-11-02,000001,上证指数,723.96,721.7,728.35,719.14,20503.0,1116481024.0,51,121
1995-11-03,000001,上证指数,720.79,727.79,727.84,720.79,19216.0,1162813952.0,157,23
1995-11-06,000001,上证指数,729.04,736.15,736.15,728.99,24774.0,1392961024.0,147,35
1995-11-07,000001,上证指数,736.9,729.69,736.91,728.05,20344.0,1196249984.0,41,144
1995-11-08,000001,上证指数,725.33,711.61,725.33,708.58,25533.0,1328897024.0,10,185
1995-11-09,000001,上证指数,708.58,711.2,714.53,700.82,20511.0,1253331968.0,67,112
1995-11-10,000001,上证指数,710.75,708.76,712.19,708.0,13286.0,788713984.0,66,112
1995-11-13,000001,上证指数,705.89,688.7,705.92,686.43,16816.0,898382976.0,19,174
1995-11-14,000001,上证指数,687.06,688.87,691.25,684.47,12902.0,690044992.0,93,87
1995-11-15,000001,上证指数,688.5,692.2,692.2,680.68,17054.0,1106689024.0,110,61
1995-11-16,000001,上证指数,690.11,682.44,691.22,681.39,14833.0,1044833984.0,20,167
1995-11-17,000001,上证指数,680.08,676.19,682.23,675.37,12333.0,765756992.0,0,0
1995-11-20,000001,上证指数,671.8,674.74,677.11,668.63,8285.0,525895008.0,77,113
1995-11-21,000001,上证指数,675.18,678.42,678.86,675.18,11739.0,617953984.0,144,36
1995-11-22,000001,上证指数,678.64,663.32,679.34,662.86,9149.0,555568000.0,10,185
1995-11-23,000001,上证指数,662.61,658.37,664.86,657.64,10173.0,605080000.0,51,135
1995-11-24,000001,上证指数,656.96,659.37,662.05,654.09,7635.0,465923008.0,129,53
1995-11-27,000001,上证指数,658.08,645.03,658.32,644.56,8566.0,489129984.0,17,171
1995-11-28,000001,上证指数,643.73,652.57,652.57,638.31,9596.0,536753984.0,167,21
1995-11-29,000001,上证指数,652.1,641.59,652.1,640.55,7324.0,408523008.0,11,176
1995-11-30,000001,上证指数,639.51,641.14,652.62,632.03,9236.0,517878016.0,95,76
1995-12-01,000001,上证指数,631.55,633.81,639.49,624.93,9219.0,461736992.0,23,161
1995-12-04,000001,上证指数,632.72,634.92,635.73,632.24,4122.0,215100992.0,99,65
1995-12-05,000001,上证指数,636.43,637.22,638.76,635.59,4602.0,224791008.0,122,53
1995-12-06,000001,上证指数,637.3,628.43,637.32,627.85,6418.0,402152992.0,15,172
1995-12-07,000001,上证指数,628.63,631.84,632.37,627.06,5008.0,299361984.0,134,47
1995-12-08,000001,上证指数,631.95,636.78,643.36,631.84,14582.0,887022016.0,145,37
1995-12-11,000001,上证指数,636.82,619.26,639.29,618.08,11377.0,717118016.0,10,188
1995-12-12,000001,上证指数,616.34,629.45,633.93,605.09,14764.0,928942016.0,168,24
1995-12-13,000001,上证指数,629.84,613.8,631.02,613.19,14335.0,947331968.0,16,182
1995-12-14,000001,上证指数,613.07,614.75,617.86,611.49,7664.0,455577984.0,74,108
1995-12-15,000001,上证指数,612.6,603.89,612.61,601.02,9936.0,542726016.0,21,169
1995-12-18,000001,上证指数,600.65,592.14,600.65,591.51,8097.0,493260992.0,13,173
1995-12-19,000001,上证指数,592.72,592.06,596.35,590.9,6390.0,358184000.0,96,74
1995-12-20,000001,上证指数,593.51,601.04,601.1,593.51,6659.0,346796000.0,175,17
1995-12-21,000001,上证指数,601.91,597.43,606.69,597.23,9576.0,500460000.0,39,142
1995-12-22,000001,上证指数,596.26,594.24,599.71,591.37,6968.0,353630016.0,39,147
1995-12-25,000001,上证指数,590.76,580.03,590.76,579.26,7097.0,370452992.0,8,190
1995-12-26,000001,上证指数,578.79,572.22,580.38,571.43,5489.0,280809984.0,20,162
1995-12-27,000001,上证指数,571.68,570.4,573.87,562.33,8091.0,391947008.0,88,92
1995-12-28,000001,上证指数,568.77,556.82,569.19,555.66,8093.0,406660992.0,13,183
1995-12-29,000001,上证指数,555.74,555.29,561.61,552.84,8223.0,394447008.0,72,108
1996-01-02,000001,上证指数,550.26,537.87,550.26,537.38,4824.0,223116992.0,11,180
1996-01-03,000001,上证指数,535.23,542.42,542.74,530.79,5561.0,252574000.0,136,45
1996-01-04,000001,上证指数,541.94,558.75,558.78,539.86,22206.0,729297984.0,208,2
1996-01-05,000001,上证指数,559.03,536.37,561.36,536.12,13863.0,597185024.0,9,190
1996-01-08,000001,上证指数,533.33,539.17,540.04,527.91,6962.0,287150016.0,101,79
1996-01-09,000001,上证指数,541.35,558.62,559.64,540.99,18947.0,803436992.0,193,4
1996-01-10,000001,上证指数,552.3,547.62,552.31,540.59,15315.0,652606016.0,14,181
1996-01-11,000001,上证指数,547.46,545.64,552.56,543.12,11577.0,496816000.0,48,140
1996-01-12,000001,上证指数,545.23,547.11,549.76,541.67,9674.0,421600000.0,88,79
1996-01-15,000001,上证指数,545.05,551.04,551.91,543.83,9193.0,423648992.0,128,50
1996-01-16,000001,上证指数,551.82,547.76,554.9,545.49,8529.0,362896000.0,43,135
1996-01-17,000001,上证指数,546.21,537.31,548.57,535.24,9811.0,409780992.0,9,185
1996-01-18,000001,上证指数,533.38,517.63,533.41,517.3,12675.0,559187968.0,4,187
1996-01-19,000001,上证指数,515.0,523.51,523.59,512.83,8639.0,382324000.0,152,34
1996-01-22,000001,上证指数,520.95,516.46,521.0,514.16,6826.0,309451008.0,16,179
1996-01-23,000001,上证指数,515.48,519.6,522.41,515.48,5563.0,251084000.0,155,25
1996-01-24,000001,上证指数,519.94,522.63,524.33,519.94,7799.0,344156000.0,148,36
1996-01-25,000001,上证指数,523.75,521.37,538.96,520.74,23073.0,941891968.0,50,101
1996-01-26,000001,上证指数,516.44,525.57,527.07,515.37,9673.0,399411008.0,146,42
1996-01-29,000001,上证指数,526.2,529.14,530.17,525.49,10983.0,485379008.0,144,33
1996-01-30,000001,上证指数,531.3,532.57,532.65,525.6,11537.0,528944000.0,134,49
1996-01-31,000001,上证指数,531.46,537.35,538.11,530.12,19647.0,820316992.0,139,34
1996-02-01,000001,上证指数,536.24,536.68,537.17,532.61,9622.0,446983008.0,66,111
1996-02-02,000001,上证指数,535.12,536.04,536.04,528.57,9930.0,487401984.0,80,105
1996-02-05,000001,上证指数,537.23,522.85,537.27,522.48,12208.0,680049024.0,9,188
1996-02-06,000001,上证指数,520.08,520.69,522.67,518.18,7762.0,399123008.0,51,123
1996-02-07,000001,上证指数,520.37,524.3,524.72,519.65,6735.0,336764992.0,143,48
1996-02-08,000001,上证指数,523.74,521.86,524.65,521.13,3786.0,188936992.0,52,129
1996-02-09,000001,上证指数,522.0,525.41,525.43,521.11,3296.0,153374000.0,163,22
1996-02-12,000001,上证指数,523.57,523.85,524.06,523.57,3646.0,180683008.0,87,77
1996-02-13,000001,上证指数,525.14,529.58,530.75,524.96,4717.0,213136992.0,173,18
1996-02-14,000001,上证指数,530.09,529.25,534.18,528.71,4978.0,227458000.0,72,101
1996-02-15,000001,上证指数,529.32,536.98,538.35,528.5,8309.0,394264992.0,191,7
1996-02-16,000001,上证指数,537.13,552.94,553.83,537.13,18706.0,929203968.0,208,3
1996-03-04,000001,上证指数,583.38,601.98,601.98,572.91,44809.0,2372805120.0,199,11
1996-03-05,000001,上证指数,600.46,587.06,606.51,582.73,42896.0,2200692992.0,21,187
1996-03-06,000001,上证指数,582.37,559.7,583.33,558.69,25142.0,1265821952.0,8,194
1996-03-07,000001,上证指数,558.12,569.33,569.33,558.04,11484.0,586833024.0,183,15
1996-03-08,000001,上证指数,566.89,573.13,574.78,559.18,13344.0,765905024.0,128,62
1996-03-11,000001,上证指数,574.19,568.12,575.47,565.53,11572.0,633142976.0,45,149
1996-03-12,000001,上证指数,566.3,563.88,566.3,556.41,11662.0,631256000.0,32,167
1996-03-13,000001,上证指数,562.77,563.2,566.13,561.03,6617.0,340816000.0,79,89
1996-03-14,000001,上证指数,562.98,562.3,564.73,561.5,5926.0,316831008.0,53,126
1996-03-15,000001,上证指数,561.44,562.39,563.5,557.54,5977.0,308015008.0,84,84
1996-03-18,000001,上证指数,561.81,567.87,568.02,561.09,9807.0,529025984.0,170,27
1996-03-19,000001,上证指数,568.14,566.55,571.13,565.34,7633.0,412311008.0,69,115
1996-03-20,000001,上证指数,566.28,569.67,570.48,566.24,8030.0,446454016.0,145,31
1996-03-21,000001,上证指数,570.22,569.76,574.01,569.31,11184.0,594340992.0,89,89
1996-03-22,000001,上证指数,569.51,570.18,571.33,566.52,8849.0,464683008.0,98,86
1996-03-25,000001,上证指数,570.77,570.24,572.75,569.37,9623.0,552892992.0,85,85
1996-03-26,000001,上证指数,570.25,563.52,570.74,562.97,8904.0,467403008.0,17,185
1996-03-27,000001,上证指数,562.73,562.35,562.98,557.32,6845.0,369351008.0,62,129
1996-03-28,000001,上证指数,562.31,554.04,562.44,553.89,10606.0,578857024.0,6,189
1996-03-29,000001,上证指数,553.8,556.39,557.35,549.71,8844.0,461200000.0,108,80
1996-04-01,000001,上证指数,566.21,566.19,573.95,561.95,13716.0,820545024.0,0,0
1996-04-02,000001,上证指数,564.94,557.21,564.99,556.91,6760.0,358806016.0,102,91
1996-04-03,000001,上证指数,557.56,560.98,562.28,556.23,4842.0,258396992.0,167,22
1996-04-04,000001,上证指数,561.19,563.19,564.47,559.82,5369.0,305107008.0,127,47
1996-04-05,000001,上证指数,563.67,582.53,584.18,563.67,11571.0,709539008.0,195,6
1996-04-08,000001,上证指数,583.63,581.38,587.6,578.32,18996.0,1215844992.0,73,114
1996-04-09,000001,上证指数,580.63,578.07,580.94,576.61,8593.0,502419008.0,38,153
1996-04-10,000001,上证指数,578.37,579.82,582.3,577.73,10045.0,608286016.0,127,54
1996-04-11,000001,上证指数,579.51,583.38,583.38,576.99,9985.0,611694976.0,128,51
1996-04-12,000001,上证指数,584.38,586.95,593.66,584.38,17658.0,1025041024.0,145,46
1996-04-15,000001,上证指数,585.95,584.67,587.92,583.32,8278.0,485132000.0,54,145
1996-04-16,000001,上证指数,584.27,590.85,591.42,584.22,13506.0,723480000.0,189,13
1996-04-17,000001,上证指数,594.15,593.38,597.77,591.89,17404.0,981171008.0,143,49
1996-04-18,000001,上证指数,592.81,600.28,600.28,589.8,16567.0,948628992.0,185,15
1996-04-19,000001,上证指数,602.15,618.12,618.27,602.15,41233.0,2443462912.0,208,3
1996-04-22,000001,上证指数,624.93,613.97,627.65,613.94,53121.0,3500454912.0,63,135
1996-04-23,000001,上证指数,611.37,623.77,623.77,609.89,28815.0,1789476992.0,174,28
1996-04-24,000001,上证指数,633.8,664.65,664.65,633.8,71845.0,4445490176.0,200,9
1996-04-25,000001,上证指数,674.47,652.67,686.56,650.82,81783.0,5038843904.0,43,155
1996-04-26,000001,上证指数,660.14,707.6,714.69,660.14,118080.0,7656657920.0,206,2
1996-04-29,000001,上证指数,719.2,738.61,739.1,710.19,103527.0,7022331904.0,200,21
1996-04-30,000001,上证指数,728.38,681.15,737.58,679.44,86681.0,5657916928.0,24,194
1996-05-02,000001,上证指数,715.98,654.42,721.57,652.62,63488.0,4011177984.0,25,184
1996-05-03,000001,上证指数,653.68,650.03,660.27,644.86,35773.0,2231610112.0,48,151
1996-05-06,000001,上证指数,648.23,671.27,672.76,648.23,63179.0,3200527872.0,172,29
1996-05-07,000001,上证指数,677.44,661.16,682.57,660.03,54324.0,2894629888.0,42,170
1996-05-08,000001,上证指数,659.7,661.26,666.86,653.1,35720.0,1973184000.0,79,118
1996-05-09,000001,上证指数,659.39,656.9,669.72,654.83,34265.0,2004590976.0,51,147
1996-05-10,000001,上证指数,656.32,661.46,661.46,648.03,26771.0,1471214976.0,121,66
1996-05-13,000001,上证指数,665.49,666.1,672.75,661.32,38316.0,1971533952.0,117,82
1996-05-14,000001,上证指数,668.58,665.41,672.32,663.45,28117.0,1625021952.0,77,115
1996-05-15,000001,上证指数,665.75,682.05,682.05,665.49,27827.0,1661156992.0,197,12
1996-05-16,000001,上证指数,687.51,683.07,698.05,682.58,58891.0,3530753024.0,84,103
1996-05-17,000001,上证指数,685.2,711.93,711.93,682.44,43208.0,2843481088.0,231,9
1996-05-20,000001,上证指数,719.19,703.08,724.97,699.65,66280.0,4583917056.0,80,154
1996-05-21,000001,上证指数,701.95,661.85,706.97,661.47,47155.0,2913323008.0,11,223
1996-05-22,000001,上证指数,658.14,668.62,672.59,657.51,36638.0,2094263040.0,136,86
1996-05-23,000001,上证指数,668.69,642.67,670.14,641.93,32924.0,1703613056.0,5,230
1996-05-24,000001,上证指数,638.75,639.8,644.77,630.52,25191.0,1418904064.0,59,163
1996-05-27,000001,上证指数,636.3,637.95,641.35,635.05,12072.0,682553984.0,69,155
1996-05-28,000001,上证指数,641.37,646.91,647.0,637.95,19341.0,1125518976.0,186,45
1996-05-29,000001,上证指数,648.54,650.55,652.25,646.84,14178.0,864848000.0,147,69
1996-05-30,000001,上证指数,650.61,636.36,650.79,634.1,16811.0,1047171968.0,15,223
1996-05-31,000001,上证指数,633.91,643.65,653.07,632.25,24160.0,1808898048.0,186,38
